,0,1,2
0,10.0,0.0,0.0
1,-125.07928322945386,-26.206081076381253,-334.37662274335196
2,28.755536640476812,12.978067357817109,-53.68441655865032
3,-61.35661181405503,-14.128549522840233,-97.34568781526288
4,22.347823052614963,8.736740092232768,-25.518210165826968
5,-28.20248052834343,-7.084344041687129,-24.01540993826717
6,12.9517634575931,4.469352790579419,-7.298973157295997
7,-10.576218777603138,-2.817525266305565,-3.861682633745251
8,4.857441395941746,1.532902430013885,-0.9937708052087844
9,-8.689970186965656,-2.391219948305732,-2.6831681561183567
10,-2.2120685744980277,-0.679005456487835,-0.1390613472895601
11,-0.6894307966708235,-0.18192929761770393,-0.03457518229748468
12,0.330430093445208,0.10698214828717746,-0.01270438739399883
13,0.044314249566679266,0.03378611525726175,-0.004592149909653237
14,-0.07753657346719776,-0.009972661783167046,-0.0023647572199544217
15,-0.06448863576601975,-0.05614428883396409,-0.0017693978206516664
16,-0.17289152740340644,-0.05360855538772062,-0.0016356392726880275
17,0.21252076301616288,0.06835702807439378,-0.0019698946931966735
18,-0.45089814634492753,-0.15050745386829895,-0.008064503932413683
19,-0.09689195368204556,-0.02493717100915632,-0.00041099553548390536
20,0.33422017211672833,0.12120197745653502,-0.004765871943603203
21,-0.0819366251497896,0.0030682824074764027,-0.0003057303773343269
22,-0.2234996653530683,-0.061048055967363374,-0.0018022001633479887
23,-0.10217460997472308,-0.04316754708733721,-0.0005735988160856837
24,0.38215440413278867,0.12339363109644015,-0.005593793079403935
25,-0.2009775815297736,-0.048988133638160375,-0.0013361419150546756
26,0.11762004629570395,0.03927753773324576,-0.0005518713913938686
27,-0.10975286134183274,-0.03195646293929444,-0.0004402406622412696
28,-0.010697479943420858,0.0004818042848075231,-1.3933787945914142e-05
29,0.1998722265578264,0.03852811649841671,-0.001296239108980415
30,-0.24061217496984638,-0.08301301896329837,-0.002494116595553954
31,-0.09252699440768793,-0.05459486525857385,-0.0007679759226985954
32,-0.07844271969502305,-0.05625124817599325,-0.0007147133631180591
33,-0.015678013033233098,-0.037137827187378174,-0.00031737036913959214
34,0.16124694699326686,0.030765233315315527,-0.0008614326814388604
35,0.2391800256120831,0.07998064063155057,-0.0023640641917923914
36,0.11386633500353469,0.055666719106876816,-0.0008269721592644827
37,0.008107742757983621,0.02697009136811714,-0.00018574192081877242
38,0.07018912271891758,0.04676745934485568,-0.00047626226999832147
39,-0.2535621804735342,-0.06743691709788564,-0.002239948827310928
40,0.12293188778409872,0.03975486775584248,-0.0005775375234685978
41,0.0654282983220324,0.02571757858571412,-0.00020836538790512253
42,-0.1364643578008541,-0.04155859262946182,-0.0006903310592188943
43,0.15024719158490424,0.0482363997104252,-0.0008556241962539905
44,0.08094962263470058,0.03407486932004274,-0.0003291625111696769
45,-0.17542532408909203,-0.05181754441410233,-0.0011108253201412132
46,0.12329027158063763,0.03750378723669971,-0.0005538100135026475
47,-0.013469202247049849,-0.003197830532408262,-9.023408211860165e-06
48,-0.023759969339106585,-0.008632093667109044,-2.524615870495469e-05
49,0.01855527451446278,0.005038477402715467,-1.2480649157301543e-05
50,0.04676350660397566,0.017359799783877635,-9.504582843719047e-05
51,-0.11607578951433059,-0.03850597406578991,-0.0005237164573880669
52,0.0983326669211306,0.027961053314673207,-0.0003396103665767926
53,-0.024968519823071477,-0.006164564702604263,-2.2964641578905666e-05
54,-0.4472106846360809,-0.10227711379798965,-0.00649757031113942
55,-1.0135898430637802,-0.35663968634048077,-0.042457348556062736
56,-0.13410010064280248,-0.14186456613301024,-0.004700039648226314
57,0.797787535930191,0.19551032702475205,-0.02160653589204458
58,0.25079579636025073,0.09747005175492811,-0.0030180498208701497
59,0.07486248486483328,0.058408111319476444,-0.0008108345889749943
60,-0.004010253049028422,0.033220934672320936,-0.00031524296349646645
61,0.13665881079265743,0.07859094025436857,-0.0013931229661915464
62,-0.028848408636396386,0.026975367199605575,-0.00027150592979688386
63,0.15016734404619997,0.08311551670766784,-0.001558614836542209
64,0.07479871013631242,0.022635371330375357,-0.00020600921139950977
65,0.17663782243692466,0.17047419709007072,-0.005832943082511639
66,0.16049623333618293,0.1643895757393012,-0.005414746893132692
67,0.16933567547309986,0.1657007019047317,-0.005496495891020718
68,0.15861297392628856,0.16133002626486959,-0.0052080409554651095
69,0.05739203463029707,0.05662459052714882,-0.0006414710499851146
70,-0.11612721876153802,-0.05862137626183636,-0.0008185818112042673
71,0.057955594108514204,-0.0036467540192242475,-0.00015222371261828355
72,0.05665301032588983,0.013630598941414305,-0.00010576288270266417
73,0.0846905871575651,0.030621770327847627,-0.00030818097200688104
74,-0.06195852592256495,-0.01452638317779569,-0.00012507358261305677
75,-0.011983091924343586,-0.00826011326653049,-1.4443389213163354e-05
76,0.0028599215245646787,-0.008250133684216643,-1.8321299146330604e-05
77,-0.034390510071809315,-0.01964398076997445,-8.535142550690246e-05
78,0.008809969582206988,-0.005630386926832044,-1.4117459702375898e-05
79,-0.020455786528028104,-0.013559749616727887,-3.8592137543605715e-05
80,0.045921852453256064,0.010100586996376459,-7.014376537633164e-05
81,0.045000346351528185,0.01562836772273224,-8.719610821364627e-05
82,-0.01823683309328938,-0.003935640383969745,-1.1040338481152148e-05
83,-0.03376177169648873,-0.011707627566744578,-4.678345455358102e-05
84,-0.016963151033831874,-0.00853703020685254,-1.8405438466140797e-05
85,-0.015334505255067094,-0.008993005290677153,-1.8494134948747597e-05
86,0.044641849023450565,0.010353409549439328,-6.656359147455635e-05
87,-0.005291919876374818,-0.0020207452392891454,-2.286380845075441e-06
88,-0.021015947990110275,-0.007819824562960712,-1.9179020734882927e-05
89,-0.0248415414027268,-0.01424176664669667,-4.74780560660695e-05
90,-0.0051530941281800625,-0.008636388789626208,-1.619462864100678e-05
91,-0.0110266094334967,-0.009894732101519442,-2.008276682468881e-05
92,0.07891327640431157,0.08253562270960207,-0.0013641420423839183
93,-0.3474237624873435,-0.12920588769673522,-0.005334854109681693
94,-0.0031069253295838294,-0.03908996449296535,-0.0004324088057929461
95,0.37053708132244606,0.10151048969329549,-0.004861084051401001
96,-0.38760110366655576,-0.13120065054682872,-0.0058723684091323
97,0.27925971574323005,0.0726276387794807,-0.0026746526809794174
98,-0.05735436769138099,-0.017125599081632123,-0.00014784160100350142
99,-0.12109748843168387,-0.04614279077527679,-0.0006603579463188098
100,-0.028924763207003063,-0.023780692042516198,-0.00012972479734287327
